gene_symbol,mean_log2_NNK,mean_log2_WT,log2FC,statistic,p.value,p_adj
DBNL,8.978059846481669,9.16631908504644,-0.1882592385647719,-1.3752885918829318,0.1765740452539127,0.24328169172939829
HLA-DMA,6.317113179439119,6.75214486856315,-0.4350316891240311,-1.3875768886664166,0.17662949914834714,0.2433384982629991
HGS,8.676355816698273,8.417614398016285,0.2587414186819874,1.3755376625629037,0.17670018468607412,0.24341627825182027
FMR1,8.449245204095403,8.28160107624298,0.167644127852423,1.3738406771787215,0.1767798141701674,0.2435063656057346
C7orf13,5.405981844431038,5.067130868585459,0.33885097584557844,1.3788863022350544,0.17689693470498943,0.24364807655848636
SAP18,8.727625535695882,8.499613677072222,0.2280118586236597,1.3770736851675045,0.17692644852855477,0.24366910975901745
DST,13.089746380678616,12.818355509335344,0.27139087134327156,1.391086790121289,0.1770420023110703,0.24380862718649207
RP1-168P16.2,5.192543296172416,4.925232363833808,0.26731093233860825,1.371947517244358,0.17721038525935945,0.24402086856222807
ARIH2,9.266844776446312,9.396816257735212,-0.12997148128889968,-1.3723108782138445,0.17722896086375256,0.24402680583155564
ROCK2,10.681611764325028,10.840821646956094,-0.15920988263106572,-1.3735708804751217,0.17744354408934318,0.24430260359572534
OSTF1,7.348066075634277,7.06160803389735,0.28645804173692646,1.3877684221153301,0.17751076257881993,0.24437548291610614
RMND5A,9.71861017396333,9.917228239515618,-0.1986180655522869,-1.37621992805145,0.17780539312823188,0.2447613989087376
RP11-91J19.4,7.387672094681083,7.688046493206138,-0.3003743985250553,-1.3729489462050644,0.17785012171855064,0.24480327318054262
DNAJC22,6.212224619286819,5.745108863253933,0.4671157560328858,1.381322307798397,0.17790030403036164,0.24485264693092734
BRK1,8.023365198551145,8.197076440159226,-0.17371124160808016,-1.370245729953104,0.17818576090311578,0.24522580625295667
ACTN1,9.8259466639127009,10.17401735845016,-0.34807069453745854,-1.3725047143648526,0.1782216347184711,0.24525544777699515
GBAS,9.103254015359852,9.296891118533642,-0.19363710317379024,-1.3748707422041466,0.17833021474969601,0.24538512940865434
MYH10,11.41718330586063,11.607813114736961,-0.19062980887633074,-1.3741159431341279,0.17838685277498567,0.24544332292701102
ITFG1,9.41685560147694,9.235276906730979,0.18157869474596033,1.3706821727465364,0.17859695570667564,0.24571264320304034
AKT1S1,7.217655067294688,7.064915160073913,0.15273990722077446,1.3698261182992666,0.17871374473096852,0.24585354976338125
LIG4,7.767316495878447,7.5330882468643505,0.23422824901409633,1.3684773290952994,0.17877719377408172,0.24592106063254726
ZFP36L2,10.786358373912392,10.530486424503522,0.2558719494088706,1.3723096854055605,0.179024104326121,0.24624090503387025
DHX37,7.017410943881228,7.293857834822939,-0.2764468909417106,-1.3697619873629743,0.1790982781089592,0.2463231241971279
RP11-360F5.3,3.4200272423273494,2.946474275942253,0.4735529663850966,1.366358812674171,0.1792723406651416,0.24654270129415135
SCYL2,9.743543834449765,9.914924023652992,-0.1713801892032265,-1.3685833595646988,0.17935834074310916,0.24664114568226925
AC016747.3,6.133323562446694,5.891255217330395,0.2420683451162997,1.3665365902310862,0.17956067113395363,0.24689953076351703
RP11-195F19.9,3.6789383433110636,4.134169167569337,-0.45523082425827344,-1.3654422425871844,0.17974035877848582,0.2471267425847734
RP11-271C24.3,4.368974177742772,4.752601198167418,-0.3836270204246457,-1.3704848232607405,0.17976365168147693,0.24713890653862966
DHRS3,9.542988753771589,9.235279864433096,0.3077088893384925,1.369812877772809,0.17985027719377353,0.24723813115557072
KANK2,9.5272410461674,9.775632127466222,-0.2483910812988217,-1.3700154328562002,0.17989552194641886,0.24728045873849705
PHF11,8.371802158220875,8.220428863129502,0.1513732950913731,1.3633026269035402,0.17993666910180864,0.2473171475049202
SGK223,6.643115382670242,6.9507967542676745,-0.3076813715974325,-1.3733961409260367,0.1800273874720818,0.24742195893897617
LARP7,8.386862059600004,8.23852314104293,0.1483389185570747,1.3629364268034148,0.18009937267559914,0.24750100953764562
IRF9,5.870023429392593,5.479787773793567,0.3902356555990263,1.363240610819709,0.1802506539539245,0.2476890110717864
TTLL7-IT1,3.759794975170021,4.238335711149717,-0.47854073597969604,-1.3621101027360547,0.18034352100897333,0.24777681958091194
CAMK2B,4.527973912506735,4.975403442530359,-0.44742953002362373,-1.3637106809398576,0.18033533570070476,0.24777681958091194
NOS1AP,8.102512709309973,7.703854373566009,0.39865833574396436,1.3707747154170709,0.18044394195135502,0.24789488146661703
MEDAG,4.517336206524444,5.050304394887987,-0.5329681883635429,-1.3637710471556,0.18053073867728123,0.24799420887192283
RP11-73M18.8,5.834095017099456,6.29615716258137,-0.46206214548191404,-1.3736511471914332,0.18055434002577694,0.24800671611087852
S100A11,8.86959108813322,9.220892669195509,-0.35130158106228926,-1.3622170482131255,0.180623908301081,0.24806244065303795
TOR1A,7.541393899459698,7.691964904254699,-0.15057100479500107,-1.370148952673043,0.18062247027789954,0.24806244065303795
METTL1,5.763220421554785,5.4839740530788,0.2792463684759854,1.362421986597493,0.18067215204522238,0.2481087796748808
HEXB,8.44710787654764,8.68538931938549,-0.2382814428378488,-1.3661371307423236,0.18071282941683656,0.24814472153970943
GSDMD,7.486823872949258,7.216248774013961,0.2705750989352973,1.361552416346164,0.18089847190791172,0.24837969963086304
DPYD,8.48435451638594,8.026538567682598,0.45781594870334175,1.3770924323894154,0.18095526207639548,0.24843773562338287
CTD-2179L22.1,4.272218950730635,4.0382831946490025,0.23393575608163264,1.3598881728446064,0.18098989599831147,0.24846534591069752
RP11-533E19.3,4.960584784480157,4.683978381722508,0.2766064027576496,1.359318833397675,0.1811658712696542,0.24868697149011024
UBAC2-AS1,3.0787898315983417,3.502538285442007,-0.4237484538436651,-1.3601064094268844,0.18131983473651414,0.2488783482567622
EPDR1,7.237486409580306,7.658367825082921,-0.42088141550261504,-1.3714874955673466,0.18136451524509317,0.24891970531994015
CEBPZ,9.169765872706176,9.032101828760858,0.13766404394531762,1.3584911403812572,0.1813951931486212,0.24894183895288077
GIMAP2,5.191367646826184,5.485219062975503,-0.29385141614931864,-1.3685275103833332,0.1814915539426072,0.24905410322051208
SNX3,8.702307127695951,8.91782455630099,-0.21551742860503964,-1.3584564406547885,0.18158273220194132,0.24915923825078698
AC093415.2,7.062240786300859,6.802932395077641,0.25930839122321814,1.359769590174887,0.18207557189653797,0.24981545304402691
FBXO25,8.203147624139621,8.02745872769811,0.17568889644151042,1.3594042915579823,0.18229170077952425,0.2500919339964796
CTC-241N9.1,4.2796079853748585,4.034832455725758,0.24477552964910032,1.3599968529860476,0.18235566644098408,0.2501596296585964
CHD3,10.165867144749184,10.39265085367391,-0.2267837089247262,-1.356217049220363,0.1824946536659777,0.2503302224917853
PSMB1,8.40600307614057,8.556638488024904,-0.15063541188433405,-1.3547931706989003,0.18266800406981396,0.25054792059860315
NPTX1,3.6529805803523856,2.8944656974455505,0.7585148829068351,1.356491747947725,0.18272040687401642,0.250599705050559
RNF20,8.94907866442781,9.077142574342561,-0.1280639099147507,-1.353863544163857,0.18296384618760325,0.25091346537695525
RELL1,7.263320571913042,6.979690251377133,0.28363032053590853,1.3627783603004187,0.18305182272242437,0.25101399351837417
MSTN,3.925355065544385,4.393219219148477,-0.46786415360409217,-1.3546760418617787,0.1830868358949123,0.2510418841460415
SIAH2,7.228435756457292,7.049754771068541,0.178680985388751,1.3585615876076433,0.18320024960758957,0.2511772616033533
RP11-206L10.3,3.8834849890887955,4.144493710466549,-0.2610087213777539,-1.35546800555414,0.18330535974853263,0.2512810973219468
FBXL6,4.281731541330089,4.577383487675474,-0.2956519463453855,-1.3584778644762774,0.1832940733182739,0.2512810973219468
RP11-350N15.6,4.0535554111199605,4.642818291960033,-0.5892628808400726,-1.3536656616946245,0.1833450331641585,0.2513153455149767
TMEM107,5.772377292932813,6.053287233231229,-0.2809099402984163,-1.3523647971610737,0.18338757970899364,0.25135352617060275
C6orf211,7.667990923458533,7.428678386152432,0.23931253730610091,1.3547753203018147,0.18342455771966634,0.2513840690112995
LIPT1,5.883405150732664,5.685729411153882,0.19767573957878248,1.3518665033440294,0.18349350120866698,0.2514584122619252
TNFSF12,4.7104832332585,4.352471704282831,0.3580115289756689,1.3590324973665266,0.18355867235346177,0.2515275744191449
CCAR2,8.748907689857617,8.935937506961485,-0.187029817103868,-1.351368806648211,0.18364781117519988,0.25162956540007364
ZNF585A,7.555559559600454,7.722710825018894,-0.1671512654184406,-1.357121809247686,0.18377224092400618,0.2517798909047728
TRIM44,9.42897368068924,9.299478917913413,0.12949476277582583,1.3514173171473052,0.18392836321575148,0.2519736096969152
RP4-800G7.2,4.806736411140991,5.135587008788587,-0.3288505976475955,-1.3496944695205049,0.18419345465753878,0.252316568362653
FAM122A,8.33168320802414,8.147627586673883,0.18405562135025733,1.3617345210721201,0.1845831156100958,0.25283009942814405
EPHA4,8.612740519823246,8.963851361373349,-0.35111084155010275,-1.3582135172903136,0.18472793948607977,0.25300821301159654
PHACTR2,9.83955574494341,10.078606792296249,-0.239051047352838,-1.353189921175432,0.18477151108159104,0.25304763141081166
C1orf63,9.404968789103204,9.214443372559428,0.19052541654377642,1.3509583770031794,0.1848236979710962,0.2530988413423128
SNX14,9.629084949998022,9.481427505365938,0.14765744463208463,1.352969787873657,0.1850430350359578,0.25337892135386314
PAQR8,7.689850678249849,7.383698648630346,0.3061520296195033,1.3484046297726968,0.18525501668736374,0.2536488855932308
STAG3L1,5.956089395724971,5.5028593189093495,0.4532300768156219,1.3457716783019127,0.185435359405487,0.2538145554611626
RN7SL57P,3.42429194852607,2.8814054148029737,0.5428865337230961,1.3458146278273904,0.18542607693536806,0.2538145554611626
NUBPL,7.695603741775149,7.885554674761292,-0.18995093298614307,-1.3576549343347248,0.18542947744188976,0.2538145554611626
PRSS53,2.940873324415352,3.4132251833484983,-0.47235185893314613,-1.3470612953649839,0.185414629419066,0.2538145554611626
PLA2G4A,7.125670835613187,6.5542265769754975,0.5714442586376896,1.347427514110959,0.18549697350788108,0.253877406721361
CLASRP,7.775947212214675,7.453990667692834,0.3219565445218411,1.3457122210239745,0.18551095753002886,0.253877406721361
CC2D2A,8.958990188136001,8.757699436813365,0.2012907513226363,1.3480094497638875,0.18558245904245166,0.25394101623264
RP11-66N24.4,3.894963634816329,4.268589109363409,-0.3736254745470804,-1.3457544318272259,0.1855871245006253,0.25394101623264
SLC4A3,5.85609721478127,5.3018169710523,0.5542802437289698,1.3525061166124739,0.1856517657190825,0.2540091497058592
FAM104B,6.016173300870408,5.768995144005474,0.24717815686493427,1.347679410902454,0.1856833231621409,0.25403201060838915
ZNF275,3.0086388726987274,3.4195894305018775,-0.41095055780315004,-1.3494355839359296,0.18572168772665465,0.25406417988386437
CACTIN,6.746921224891084,6.481750722339561,0.2651705025515225,1.3447925814656287,0.18583440982012436,0.2541980557449978
ERI3,7.819515595303027,7.68159976732924,0.13791582797378688,1.3445940834440344,0.1859365150307003,0.25430604876437823
SNHG7,7.214347657363538,7.413122232574891,-0.19877457521135344,-1.3444345348195725,0.1859430888469492,0.25430604876437823
RP11-264L1.3,4.838999125787491,4.4188662915392065,0.4201328342482844,1.3483313321012282,0.18606363680641805,0.25445057541840127
DENND2A,8.117368463781279,8.453660081241292,-0.336291617460013,-1.3458756866977042,0.1863832758436846,0.25486732340610313
FAM228A,3.278924390341807,3.665396459888963,-0.38647206954715596,-1.3428047599587403,0.18643007960285482,0.25491094963600064
PIK3IP1,7.550844378600071,7.170033039770001,0.38081133883007023,1.351446696602845,0.18644653490411783,0.2549130759322023
USP21,7.122814583577182,7.355805574749059,-0.23299099117187705,-1.3428668368055707,0.18647782057968593,0.25493547662436206
MIER2,6.529044176538447,6.765692505091247,-0.23664832855279982,-1.342219854754324,0.18675821378430144,0.25529840362939105
BRI3,7.617907580625021,7.455662016050517,0.162245564574504,1.3460541617126525,0.18686672012354189,0.25540591578441757
LSM1,6.553646229480984,6.72419346056806,-0.1705472310870757,-1.3414660440857924,0.18685455508719861,0.25540591578441757
ARL14EP,7.946064469485168,8.13602111741925,-0.18995664793408285,-1.3426663166126231,0.1869090902330662,0.2554434187336073
MAGOH,6.476946735724008,6.711603206178956,-0.23465647045494809,-1.344044065974187,0.1871352371510114,0.2556912097419937
ZNRF2P1,3.250492333417494,3.609165865398473,-0.35867353198097884,-1.346110831511219,0.1871340614971428,0.2556912097419937
DGCR8,8.882967820151128,9.096604340505209,-0.21363652035408087,-1.3408023234016666,0.18711056084159233,0.2556912097419937
MATN2,9.532826718729078,10.040356083042305,-0.5075293643132266,-1.3550008683692427,0.18718138887884414,0.2557338445088057
CAPN10,7.083889970758721,6.8258248958321195,0.25806507492660113,1.3410398201267835,0.18737945203945391,0.25595672379532486
C12orf52,5.747218351516837,5.92994737147602,-0.1827290199591829,-1.3399759156681486,0.18738598014495694,0.25595672379532486
CYTH2,7.903954462804695,7.648199579861425,0.2557548829432701,1.340071695858334,0.18738940644940635,0.25595672379532486
CASS4,4.911416912621576,5.269967941621951,-0.3585510290003757,-1.3396627557330514,0.18759637083574585,0.2562189615406307
TEX9,7.574345272786972,7.895552749113098,-0.32120747632612634,-1.3483829532957952,0.1876614006350548,0.25628731875664706
TNFRSF1A,8.781340544730192,9.015041522832503,-0.23370097810231094,-1.3409673428885156,0.18786426721891852,0.2565438923675972
BCS1L,6.432566898619106,6.244729225996637,0.18783767262246887,1.3382718679528292,0.18790561849203438,0.2565798803704784
RP11-380G5.2,5.260642496233419,5.7410324300452,-0.4803899338117814,-1.3451487175224046,0.18798830613954884,0.25665895988303594
TTLL5,9.223839930454725,9.375810615152536,-0.15197068469781172,-1.3384435927717226,0.1879935367251767,0.25665895988303594
RRP7A,7.567409675539776,7.41297423583976,0.1544354397000154,1.3375098587534786,0.1881156299948576,0.25680515464028275
DNAJB14,9.524635627914176,9.73717583341444,-0.21254020550026453,-1.341719218569062,0.18857366719836316,0.2574099017337906
BRAT1,7.162406328524502,7.4319163191758335,-0.26950999065133185,-1.3389571601632324,0.18868799174903705,0.2575454095135253
RP11-384K6.2,5.28950139753043,4.980995119735734,0.3085062777946961,1.335341022384082,0.18882709411220852,0.25771471288964204
RAP1GDS1,7.968482931637418,8.141922410145133,-0.17343947850771535,-1.335434018353915,0.18892847820800607,0.257811949045431
PCDHGA9,6.9946583142319305,7.3588712540682915,-0.36421293983636094,-1.3490348007863302,0.18892316103249743,0.257811949045431
C3orf18,5.699636806680012,5.493209850482829,0.20642695619718232,1.3346454113749198,0.18904167961400178,0.2579458490059294
PCP4,5.136508892871711,4.606036649103901,0.53047224376781,1.3404636390968245,0.1890889427130271,0.2579897624957706
SKP1P1,3.6545789367009167,3.3727760418808166,0.2818028948201001,1.3343968451265185,0.18910814604117193,0.25799538775696723
DPP8,9.506573534405906,9.675683085400753,-0.1691095509948468,-1.3386130698892416,0.1892637693914774,0.2581871116138582
DENND4C,10.512266253625091,10.646285957929408,-0.13401970430431653,-1.3421097658339518,0.1896483329505448,0.25869109233917403
CHMP5,8.531031739234885,8.333176944923265,0.19785479431162045,1.3342219135864613,0.1897171644189287,0.2587643505444497
TCOF1,7.763788754507016,7.97346297016502,-0.20967421565800404,-1.332167589036883,0.18986936479854613,0.2589512988658743
AREL1,9.391422161665162,9.22186178168309,0.1695603799820713,1.3366564800675549,0.18993900001265726,0.2590256207426497
DOLPP1,5.269050249376371,5.452902960011245,-0.18385271063487352,-1.3385350930538888,0.18999548512616418,0.25908199900672857
IPO7,10.356708214746531,10.571018185463762,-0.21430997071723112,-1.3331252811331802,0.19010516530385976,0.25921090045576095
ZNF317,8.056456454173238,8.20371257099799,-0.14725611682475126,-1.3347330146571823,0.19014441086577447,0.2592437504854694
RP11-51F16.5,3.8481378486117612,3.5914910624104657,0.25664678620129555,1.3335193868475923,0.19017432894259567,0.259263879157696
RP11-3J10.7,3.4484043579693933,3.847547532549173,-0.39914317457977955,-1.3354271789698926,0.19037879999592824,0.25952195301436976
RP11-7O14.1,3.2909813377325947,2.522167402298459,0.7688139354341357,1.3312113448009937,0.19054135595037025,0.2597228521710568
